evidence_block,grain,item,item_2,item_3,rank_label,rank_value,customer_count,address_count,active_address_count,inactive_address_count,order_count,line_count,total_order_value,avg_order_value,shipping_cost,country_count,share_pct,secondary_value,notes
top_customer_address_value,customer,Desi O'Hengerty,1008,,customer_value_rank,337.0,1,2,2,0,6,6,73.89,12.315,12.0,2.0,0.0979,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Camella Anglish,1171,,customer_value_rank,338.0,1,3,2,1,9,9,73.89,8.21,12.0333,2.0,0.0979,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Malissa Bolesworth,893,,customer_value_rank,339.0,1,1,1,0,7,7,73.82,10.5457,11.6429,1.0,0.0978,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lib Asprey,1063,,customer_value_rank,340.0,1,2,2,0,5,5,73.66,14.732,12.02,2.0,0.0976,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Vyky Joberne,1669,,customer_value_rank,341.0,1,3,2,1,6,6,73.53,12.255,17.2,3.0,0.0975,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Nelia Sebring,1769,,customer_value_rank,342.0,1,2,2,0,7,7,73.1,10.4429,11.5571,2.0,0.0969,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Helen-elizabeth Toffanelli,1650,,customer_value_rank,343.0,1,1,1,0,5,5,73.03,14.606,8.3,1.0,0.0968,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Wain Michel,591,,customer_value_rank,344.0,1,2,1,1,7,7,73.01,10.43,10.1857,2.0,0.0968,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Gilligan Betteson,23,,customer_value_rank,345.0,1,3,3,0,10,10,72.87,7.287,14.78,3.0,0.0966,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Gustavo Sidnall,72,,customer_value_rank,346.0,1,1,1,0,6,6,72.84,12.14,17.2,1.0,0.0965,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Doretta Dudderidge,1892,,customer_value_rank,347.0,1,2,2,0,7,7,72.81,10.4014,11.5571,2.0,0.0965,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Nanette Elphinstone,967,,customer_value_rank,348.0,1,1,1,0,7,7,72.56,10.3657,12.9286,1.0,0.0962,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Sterne Johnikin,1535,,customer_value_rank,349.0,1,2,2,0,6,6,72.39,12.065,14.6,2.0,0.0959,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Brina Postill,336,,customer_value_rank,350.0,1,2,2,0,5,5,72.36,14.472,13.34,1.0,0.0959,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lance Boddis,842,,customer_value_rank,351.0,1,3,2,1,6,6,72.31,12.0517,8.9,3.0,0.0958,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lester Pedden,960,,customer_value_rank,352.0,1,2,1,1,7,7,71.79,10.2557,12.9286,1.0,0.0951,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Delmore Tamplin,302,,customer_value_rank,353.0,1,2,2,0,5,5,71.77,14.354,7.1,2.0,0.0951,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Claus Rockcliff,1318,,customer_value_rank,354.0,1,2,1,1,5,5,71.76,14.352,13.94,2.0,0.0951,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Elwin Frede,477,,customer_value_rank,355.0,1,2,2,0,7,7,71.74,10.2486,16.4429,2.0,0.0951,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kaela Isaq,245,,customer_value_rank,356.0,1,1,1,0,7,7,71.38,10.1971,11.5571,1.0,0.0946,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Neall Fligg,606,,customer_value_rank,357.0,1,1,1,0,7,7,71.13,10.1614,8.4714,1.0,0.0943,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Dareen Melton,1646,,customer_value_rank,358.0,1,1,1,0,8,8,71.05,8.8813,10.1,1.0,0.0942,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Seline Waghorne,752,,customer_value_rank,359.0,1,3,2,1,8,8,70.98,8.8725,14.75,3.0,0.0941,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kare Rein,996,,customer_value_rank,360.0,1,2,2,0,7,7,70.86,10.1229,11.2143,2.0,0.0939,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Madelina Scougal,987,,customer_value_rank,361.0,1,3,2,1,11,11,70.66,6.4236,10.5909,3.0,0.0937,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Alyssa Grayshan,1314,,customer_value_rank,362.0,1,2,2,0,6,6,70.58,11.7633,9.9,1.0,0.0935,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Giselle Betton,82,,customer_value_rank,363.0,1,2,2,0,7,7,70.54,10.0771,13.7857,2.0,0.0935,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Patty O'Rudden,597,,customer_value_rank,364.0,1,3,2,1,8,8,70.21,8.7763,10.85,3.0,0.0931,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Tracey Abel,141,,customer_value_rank,365.0,1,1,1,0,7,7,69.91,9.9871,11.9857,1.0,0.0927,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Sven Ivain,1779,,customer_value_rank,366.0,1,1,1,0,6,6,69.36,11.56,17.2,1.0,0.0919,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Clair Saywell,1780,,customer_value_rank,367.0,1,2,1,1,6,6,69.2,11.5333,13.6,2.0,0.0917,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Artemas Frankiewicz,257,,customer_value_rank,368.0,1,1,1,0,7,7,69.1,9.8714,13.3571,1.0,0.0916,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Josephine Baiss,1172,,customer_value_rank,369.0,1,2,1,1,8,8,68.97,8.6213,10.475,2.0,0.0914,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Leena Mullins,1239,,customer_value_rank,370.0,1,2,1,1,8,8,68.84,8.605,9.725,2.0,0.0912,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ann Biggar,104,,customer_value_rank,371.0,1,2,2,0,6,6,68.7,11.45,13.1,2.0,0.0911,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Aguste Alleburton,733,,customer_value_rank,372.0,1,2,1,1,9,9,68.55,7.6167,14.4333,2.0,0.0909,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Aron Buxsey,350,,customer_value_rank,373.0,1,1,1,0,6,6,68.42,11.4033,11.5,1.0,0.0907,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ailina Arthur,531,,customer_value_rank,374.0,1,1,1,0,8,8,68.32,8.54,13.55,1.0,0.0905,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Aube Prator,285,,customer_value_rank,375.0,1,3,2,1,8,8,68.3,8.5375,15.95,2.0,0.0905,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Johan Jutson,1553,,customer_value_rank,376.0,1,3,2,1,7,7,68.23,9.7471,10.7,3.0,0.0904,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Yanaton Tuny,1287,,customer_value_rank,377.0,1,1,1,0,7,7,68.07,9.7243,11.9857,1.0,0.0902,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Rock Collyns,588,,customer_value_rank,378.0,1,1,1,0,7,7,68.0,9.7143,9.3286,1.0,0.0901,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Burke Strute,303,,customer_value_rank,379.0,1,3,2,1,5,5,67.98,13.596,8.9,3.0,0.0901,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ingram Mazzey,991,,customer_value_rank,380.0,1,3,3,0,10,10,67.92,6.792,11.06,2.0,0.09,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Calhoun Mecchi,878,,customer_value_rank,381.0,1,2,2,0,8,8,67.89,8.4863,14.0,2.0,0.09,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Maxie Lassen,1750,,customer_value_rank,382.0,1,1,1,0,7,7,67.65,9.6643,14.2143,1.0,0.0897,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Mahalia Full,223,,customer_value_rank,383.0,1,1,1,0,8,8,67.64,8.455,11.975,1.0,0.0896,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Dedra Ogus,154,,customer_value_rank,384.0,1,1,1,0,5,5,67.52,13.504,13.94,1.0,0.0895,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Arden Giabucci,1267,,customer_value_rank,385.0,1,2,2,0,6,6,67.46,11.2433,13.6,1.0,0.0894,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Dennie Dikes,1590,,customer_value_rank,386.0,1,1,1,0,7,7,67.41,9.63,13.7857,1.0,0.0893,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Chevalier Gowenlock,521,,customer_value_rank,387.0,1,4,3,1,8,8,67.07,8.3837,13.175,4.0,0.0889,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Hazlett Colqueran,472,,customer_value_rank,388.0,1,2,2,0,9,9,66.81,7.4233,12.7,2.0,0.0885,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Sybilla Lamble,1100,,customer_value_rank,389.0,1,3,3,0,7,7,66.81,9.5443,10.2714,3.0,0.0885,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Bridgette Sailer,376,,customer_value_rank,390.0,1,2,2,0,8,8,66.75,8.3438,13.175,2.0,0.0885,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Urban Samsin,1236,,customer_value_rank,391.0,1,2,2,0,8,8,66.69,8.3362,17.825,2.0,0.0884,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Trevor Muffitt,175,,customer_value_rank,392.0,1,2,2,0,4,4,66.66,16.665,16.7,2.0,0.0883,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Adrian Kunzelmann,430,,customer_value_rank,393.0,1,2,2,0,9,9,66.64,7.4044,14.8333,2.0,0.0883,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Micky Pontin,465,,customer_value_rank,394.0,1,2,2,0,7,7,66.63,9.5186,17.3857,2.0,0.0883,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Louisette Brattan,670,,customer_value_rank,395.0,1,2,2,0,6,6,66.15,11.025,13.5,2.0,0.0877,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Suzy Pincked,1344,,customer_value_rank,396.0,1,3,2,1,5,5,66.11,13.222,8.3,3.0,0.0876,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Wilow Thominga,1823,,customer_value_rank,397.0,1,1,1,0,7,7,66.05,9.4357,11.1286,1.0,0.0875,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Olga Allcott,131,,customer_value_rank,398.0,1,2,1,1,9,9,66.0,7.3333,9.6333,2.0,0.0875,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Frannie Battisson,93,,customer_value_rank,399.0,1,1,1,0,7,7,65.95,9.4214,12.9286,1.0,0.0874,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Carrie Arran,229,,customer_value_rank,400.0,1,2,2,0,4,4,65.9,16.475,11.3,2.0,0.0873,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Nichole Durand,1269,,customer_value_rank,401.0,1,4,3,1,9,9,65.79,7.31,10.3,4.0,0.0872,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Waiter Ridel,216,,customer_value_rank,402.0,1,2,2,0,8,8,65.78,8.2225,16.25,2.0,0.0872,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Arlene Ebanks,67,,customer_value_rank,403.0,1,1,1,0,7,7,65.5,9.3571,11.6429,1.0,0.0868,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Allyn Jaggard,1967,,customer_value_rank,404.0,1,2,2,0,6,6,65.49,10.915,10.5,2.0,0.0868,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Cornie Banthorpe,652,,customer_value_rank,405.0,1,1,1,0,5,5,65.47,13.094,15.14,1.0,0.0868,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ronica Possell,671,,customer_value_rank,406.0,1,3,3,0,5,5,65.44,13.088,13.22,3.0,0.0867,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Margette Cawdell,63,,customer_value_rank,407.0,1,1,1,0,4,4,65.01,16.2525,15.05,1.0,0.0862,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Richard Itzkovici,149,,customer_value_rank,408.0,1,1,1,0,7,7,65.0,9.2857,9.8429,1.0,0.0861,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kessiah Sunnucks,1446,,customer_value_rank,409.0,1,1,1,0,5,5,64.94,12.988,11.42,1.0,0.0861,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Maryanne MacNaughton,1187,,customer_value_rank,410.0,1,2,2,0,8,8,64.9,8.1125,8.9,2.0,0.086,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Cele Farman,1644,,customer_value_rank,411.0,1,2,2,0,5,5,64.79,12.958,14.54,2.0,0.0859,2.0,Customer-level address and order-value evidence for top or mismatched customers.
